epoch,total_loss,task_loss,distill_loss,intermediate_loss,val_psnr,lr,alpha,beta
233,0.009861507704481482,0.012962823174893856,0.0023555484949611127,0.22023219347000123,38.11712434337678,0.0001,0.5,0.01
234,0.009900382468476892,0.013044557143002749,0.002386953686363995,0.21846271693706512,38.123269178581005,0.0001,0.5,0.01
235,0.009945298293605447,0.012766664391383529,0.0025044559710659087,0.23097381740808487,38.08949479282455,0.0001,0.5,0.01
236,0.009691235208883882,0.01270718589425087,0.0023004093067720533,0.21874376147985458,38.11691617925359,0.0001,0.5,0.01
237,0.009525943249464035,0.01248124174773693,0.0022205956745892765,0.21750246465206147,38.098461188955454,0.0001,0.5,0.01
238,0.00967770571820438,0.012620698530226945,0.0023182072723284364,0.22082528740167617,38.09684303305297,0.0001,0.5,0.01
239,0.009886872116476297,0.012943494832143188,0.0024058609292842447,0.22121942937374114,38.10014238010212,0.0001,0.5,0.01
240,0.009355910951271654,0.012333883699029683,0.0021628180611878633,0.21075601190328597,38.11643716248825,0.0001,0.5,0.01
241,0.009898711293935776,0.013043704777956008,0.0023886957648210226,0.21825110733509065,38.11111490835732,0.0001,0.5,0.01
242,0.009902945524081587,0.013105638967826962,0.0023529951134696604,0.21736285239458084,38.0634358723464,0.0001,0.5,0.01
243,0.009571022959426046,0.012566124787554145,0.0023089073156006635,0.21335069656372072,38.100221979543754,0.0001,0.5,0.01
244,0.01013672087341547,0.013302800338715315,0.002477708789519966,0.22464663088321685,38.09713299126323,0.0001,0.5,0.01
245,0.009893556088209153,0.012971281250938773,0.0024176606442779303,0.2199085196852684,38.11494431616794,0.0001,0.5,0.01
246,0.00971196249127388,0.012802501237019896,0.002316922538448125,0.21522506356239318,38.12330042725227,0.0001,0.5,0.01
247,0.00975110339000821,0.012907209619879723,0.002295965084340423,0.21495161563158036,38.104895832459626,0.0001,0.5,0.01
248,0.009454701887443661,0.012447616402059793,0.0022144254436716436,0.2123681002855301,38.09511691870195,0.0001,0.5,0.01
249,0.009503282448276877,0.01242397353053093,0.002256152592599392,0.21632194191217421,38.13236610167703,0.0001,0.5,0.01
250,0.009895686013624071,0.013015459310263395,0.0023551041400060057,0.2210404297709465,38.104398069359,0.0001,0.5,0.01
251,0.009880706975236535,0.013109478903934359,0.0022934773145243527,0.21792289912700652,38.10572000534221,0.0001,0.5,0.01
252,0.009935241341590881,0.01329054388217628,0.0023076248378492894,0.21361570417881012,38.13219993532352,0.0001,0.5,0.01
253,0.00977847340516746,0.012844843836501241,0.0023653230746276677,0.21733900099992753,38.12819198164679,0.0001,0.5,0.01
254,0.009333423422649503,0.012218871582299472,0.0021807464491575956,0.21336144387722014,38.09963366567249,0.0001,0.5,0.01
255,0.009878498408943415,0.013012407319620252,0.0023689003731124105,0.21878446161746978,38.11549320536684,0.0001,0.5,0.01
256,0.009506838815286755,0.012503120070323347,0.00222295141313225,0.21438030958175658,38.10394414059739,0.0001,0.5,0.01
257,0.00967317753471434,0.01269002316519618,0.00230313973268494,0.21765961319208146,38.12110878808012,0.0001,0.5,0.01
258,0.009508873056620359,0.012499760277569294,0.0022253482579253614,0.21463188260793686,38.11233042333332,0.0001,0.5,0.01
259,0.009768544947728514,0.012978670597076416,0.002302476423792541,0.21279714554548262,38.11522288683003,0.0001,0.5,0.01
260,0.009655611896887422,0.01264094639569521,0.002280900070909411,0.21946886837482452,38.09973414469475,0.0001,0.5,0.01
261,0.009406990576535464,0.01229269865900278,0.0022144628793466835,0.215340975522995,38.11310687497884,0.0001,0.5,0.01
262,0.009482812760397792,0.012424117913469672,0.002234650910831988,0.21534283846616745,38.1150929382562,0.0001,0.5,0.01
263,0.009699564650654793,0.012790977377444506,0.002265541795641184,0.21713051497936248,38.120137270677546,0.0001,0.5,0.01
264,0.009819049555808305,0.01296981118619442,0.0023110642400570214,0.21786119192838668,38.10323273049464,0.0001,0.5,0.01
265,0.009561266601085663,0.012622479060664773,0.002237981117796153,0.21310366660356522,38.09998110543244,0.0001,0.5,0.01
266,0.009474926833063365,0.012450783681124448,0.0022056143800728025,0.2146727854013443,38.10673165282892,0.0001,0.5,0.01
267,0.00989202743396163,0.013024247400462628,0.002386617879383266,0.2186594796180725,38.10687922037746,0.0001,0.5,0.01
268,0.009755217516794801,0.012737035434693098,0.0024366445094347,0.2168377709388733,38.122538372006034,0.0001,0.5,0.01
269,0.009912789482623339,0.013215113384649157,0.002311268337070942,0.21495986878871917,38.11440465517991,0.0001,0.5,0.01
270,0.00973251556046307,0.012788391765207052,0.0023120064032264055,0.21823165476322173,38.11564447534998,0.0001,0.5,0.01
271,0.009450954096391797,0.012401773519814014,0.0022035948815755544,0.2148269897699356,38.104680533868056,0.0001,0.5,0.01
272,0.009681899351999163,0.01275116958655417,0.002330496842041612,0.21410661935806274,38.103029444787644,0.0001,0.5,0.01
273,0.009796396540477871,0.012870098557323217,0.00234501451253891,0.2188840064406395,38.07218061724588,0.0001,0.5,0.01
274,0.010113256890326739,0.013336115218698978,0.00243873318657279,0.22258327543735504,38.085994289964404,0.0001,0.5,0.01
275,0.009639314385131001,0.012773276716470718,0.002255517959129065,0.21249170154333114,38.128197693959166,0.0001,0.5,0.01
276,0.009617166109383107,0.012698053810745479,0.0022256956296041607,0.21552915513515472,38.10795258057719,0.0001,0.5,0.01
277,0.00967204624786973,0.012746859258040786,0.0022795527172274886,0.215884031355381,38.128964963547524,0.0001,0.5,0.01
278,0.009905292689800262,0.01302550768479705,0.0024225459177978337,0.2181265878677368,38.10884352095758,0.0001,0.5,0.01
279,0.009470678297802806,0.01249644124880433,0.0021699439315125348,0.21374858289957047,38.10764353190042,0.0001,0.5,0.01
280,0.009694618079811335,0.012870338130742311,0.002287429820280522,0.21157341092824936,38.09980712417779,0.0001,0.5,0.01
281,0.009748851032927632,0.012944808918982744,0.002233340300153941,0.2159776458144188,38.11762360559793,0.0001,0.5,0.01
282,0.00991423225030303,0.013076138170436024,0.002401971222134307,0.2175177663564682,38.111863176506226,0.0001,0.5,0.01
283,0.009721593456342817,0.012934300359338522,0.0022315699537284674,0.21386583983898164,38.128755650681555,0.0001,0.5,0.01
284,0.009695704113692045,0.01285738242790103,0.0022384552960284052,0.2147785285115242,38.1213347798556,0.0001,0.5,0.01
285,0.009758486254140735,0.012905679848045111,0.0022677397611550985,0.2171776548027992,38.09423248092021,0.0001,0.5,0.01
286,0.009876770395785571,0.01312086995691061,0.0023448512121103703,0.21439098596572875,38.110669659805275,0.0001,0.5,0.01
287,0.010070241326466202,0.013386655822396279,0.002400318554136902,0.2176754179596901,38.09710324931396,0.0001,0.5,0.01
288,0.009858603896573186,0.013147690948098898,0.002263939417898655,0.21527888000011444,38.096611355212325,0.0001,0.5,0.01
289,0.009679470574483276,0.012746706074103713,0.0023143752582836896,0.21489300429821015,38.105722127733436,0.0001,0.5,0.01
290,0.010109900534152984,0.013453490063548089,0.002409537674393505,0.21783867329359055,38.10476911258863,0.0001,0.5,0.01
291,0.009759342297911644,0.012986306212842464,0.0022536806971766056,0.21393489599227905,38.122982190700185,0.0001,0.5,0.01
292,0.009767809817567467,0.013010737672448158,0.002297038014512509,0.21139219999313355,38.09061803219233,0.0001,0.5,0.01
293,0.009232179615646601,0.012131224758923054,0.0021509750001132487,0.20910797774791717,38.09577967230475,0.0001,0.5,0.01
294,0.00980250546708703,0.012962327376008033,0.0023149993689730764,0.21638421207666397,38.11881796964559,0.0001,0.5,0.01
295,0.009571987092494965,0.012572159990668297,0.0022770308190956713,0.2147391828894615,38.12484090689048,0.0001,0.5,0.01
296,0.009955965122208,0.013199548851698637,0.0023922842158935966,0.2160048621892929,38.10431689969564,0.0001,0.5,0.01
297,0.009785593952983618,0.012962450589984655,0.002334484157618135,0.21371265798807143,38.10879210048307,0.0001,0.5,0.01
298,0.01013117008842528,0.013501404831185938,0.0024504916579462586,0.215522201359272,38.12638248519204,0.0001,0.5,0.01
299,0.009526527775451541,0.012656586728990078,0.00217007995583117,0.21131944984197618,38.123410548500466,0.0001,0.5,0.01
300,0.009725249912589789,0.01280667402781546,0.002317499165656045,0.21631633549928664,38.11143352216619,0.0001,0.5,0.01
301,0.010175022864714264,0.013376879245042802,0.0024744942085817455,0.2249336177110672,38.08888649484097,0.0001,0.5,0.01
302,0.009639472365379334,0.012883863113820553,0.0021819785120896994,0.21065516382455826,38.11098605436798,0.0001,0.5,0.01
303,0.009640579521656036,0.012651986740529537,0.0023354363720864057,0.21468680769205092,37.93716185611523,0.0001,0.5,0.01
304,0.009628490684553981,0.012488232366740704,0.002357013195287436,0.22058679938316345,38.120332003074466,0.0001,0.5,0.01
305,0.00953577658161521,0.012621075287461281,0.0022380512743256985,0.2106213366985321,38.09566801966434,0.0001,0.5,0.01
306,0.009842120427638292,0.013094730880111457,0.002317250235937536,0.21361298650503158,38.11673577657139,0.0001,0.5,0.01
307,0.009670568043366074,0.012720635533332825,0.002311752203386277,0.2154374274611473,38.101993464625224,0.0001,0.5,0.01
308,0.009427238777279854,0.012422113120555878,0.0021767283778171987,0.21278180330991744,38.099934030135294,0.0001,0.5,0.01
309,0.009466874646022916,0.012630338929593563,0.0021188056305982174,0.209230240881443,38.096927590443514,0.0001,0.5,0.01
310,0.009881622735410928,0.013072887705639004,0.002421878003515303,0.21342398971319199,38.122932688971545,0.0001,0.5,0.01
311,0.009441150706261397,0.012544939108192921,0.002194615541957319,0.2071373474597931,38.09153085789888,0.0001,0.5,0.01
312,0.00981745638884604,0.013062540143728256,0.002295480363536626,0.21384462028741835,38.12572994159099,0.0001,0.5,0.01
313,0.009556394815444947,0.012680927393957972,0.002263985708123073,0.20839383482933044,38.13065811313696,0.0001,0.5,0.01
314,0.009986156234517693,0.013212402239441872,0.0024073293479159475,0.2176290473341942,38.128601351347456,0.0001,0.5,0.01
315,0.00998957885429263,0.01330280415713787,0.0023763309023343026,0.21500113397836684,38.129134090577594,0.0001,0.5,0.01
316,0.00958739179186523,0.01265382941812277,0.0022441798564977944,0.21383872479200364,38.0868954330813,0.0001,0.5,0.01
317,0.009863495919853449,0.012934036962687969,0.0024131012079305946,0.2189926892518997,38.11375454180046,0.0001,0.5,0.01
318,0.00982852748595178,0.013014873946085572,0.0023162283515557646,0.21629763633012772,38.11048472203114,0.0001,0.5,0.01
319,0.009548797542229294,0.012585227629169821,0.0022582179540768265,0.2127074792981148,38.08404503117424,0.0001,0.5,0.01
320,0.009531667353585363,0.012548244465142489,0.0022977393015753476,0.21086755603551866,38.11216305587523,0.0001,0.5,0.01
321,0.009926323778927326,0.013194228019565345,0.0023832745756953953,0.21375724256038667,38.117924339345635,0.0001,0.5,0.01
322,0.009662457779049873,0.012931513255462051,0.0022162855230271816,0.20885583519935608,38.09803578010648,0.0001,0.5,0.01
323,0.009832716165110469,0.012942616734653712,0.0024116353271529077,0.21555901646614076,38.11756896466001,0.0001,0.5,0.01
324,0.009760517003014684,0.013015068173408507,0.002287365652155131,0.21093001693487168,38.09589119524783,0.0001,0.5,0.01
325,0.009494558572769166,0.01247924386523664,0.002252602046355605,0.21286356180906296,38.0781130997674,0.0001,0.5,0.01
326,0.009662332851439715,0.012951795943081379,0.0022103325161151586,0.20812685817480087,38.10721970446133,0.0001,0.5,0.01
327,0.00964117981493473,0.012804405046626926,0.0022857938590459524,0.20960804134607314,38.12018483155714,0.0001,0.5,0.01
328,0.00991940344683826,0.013254450485110283,0.002348783086054027,0.21177867233753203,38.09873256444475,0.0001,0.5,0.01
329,0.009645708203315735,0.012848812360316516,0.002223274199059233,0.2109664961695671,38.084841762543235,0.0001,0.5,0.01
330,0.009603447243571282,0.012752727195620537,0.002279405586887151,0.20873809933662416,38.12192160746652,0.0001,0.5,0.01
331,0.009504463439807296,0.01256253782659769,0.0022322410112246872,0.21070741027593612,38.1288205550055,0.0001,0.5,0.01
332,0.009338036384433509,0.012424803161993623,0.0020962807792238893,0.20774944216012955,38.127401267048086,0.0001,0.5,0.01
333,0.009392161397263407,0.012426264407113195,0.0021580353868193925,0.21000115126371383,38.10187592393816,0.0001,0.5,0.01
334,0.009286887040361761,0.0123521126806736,0.0021245012735016645,0.20485801339149476,38.12563074372103,0.0001,0.5,0.01
335,0.00966561472043395,0.01269252821803093,0.0023536430299282074,0.21425290703773497,38.120466267891025,0.0001,0.5,0.01
336,0.010067430948838592,0.013443974815309047,0.002405946860089898,0.2142470222711563,38.11693374658193,0.0001,0.5,0.01
337,0.009482390303164721,0.01250003651715815,0.002308585124555975,0.2078079554438591,38.102621940555295,0.0001,0.5,0.01
338,0.009723840206861496,0.012938951179385184,0.002234916116576642,0.213690667450428,38.11145972843428,0.0001,0.5,0.01
339,0.009466481674462558,0.01263485393486917,0.0021738497028127315,0.20621299266815185,38.11975046862942,0.0001,0.5,0.01
340,0.009644325859844684,0.012707748655229808,0.0023308457457460463,0.21250286906957627,38.08529834172251,0.0001,0.5,0.01
341,0.009303890932351351,0.012319077160209418,0.0021312800399027765,0.20787123531103135,38.11862760200246,0.0001,0.5,0.01
342,0.009388112854212522,0.012426299722865224,0.0021986493840813635,0.2075638285279274,38.12715004724182,0.0001,0.5,0.01
343,0.009976200219243765,0.013303213408216835,0.0023697871435433625,0.21397000432014465,38.092168713880966,0.0001,0.5,0.01
344,0.00970137992873788,0.012984092701226474,0.0022131224488839505,0.21027724236249923,38.1065600274476,0.0001,0.5,0.01
345,0.00985323696397245,0.013121725376695394,0.0023050994030199947,0.2139824667572975,38.11541283735046,0.0001,0.5,0.01
346,0.009462798181921243,0.012556659188121558,0.0022172887506894767,0.20758242040872574,38.11554595465614,0.0001,0.5,0.01
347,0.009844938814640046,0.013091283701360226,0.0023479499621316792,0.212532197535038,38.111704793196886,0.0001,0.5,0.01
348,0.009095142567530275,0.011909142211079598,0.002129856904502958,0.2075643089413643,38.11258749257077,0.0001,0.5,0.01
349,0.009572639102116228,0.012673922199755907,0.0022711307054851205,0.21001126676797865,38.111501847546876,0.0001,0.5,0.01
350,0.009667278053238988,0.012786980234086514,0.002305316075216979,0.21211299240589143,38.10707727371451,0.0001,0.5,0.01
351,0.009622104214504362,0.012743964772671462,0.002260128571651876,0.21200576305389404,38.075104449977026,0.0001,0.5,0.01
352,0.009780972646549344,0.013066026214510203,0.0022711684042587875,0.21123754292726515,38.09012841756007,0.0001,0.5,0.01
353,0.00957718231715262,0.012773660458624363,0.0022288471285719425,0.20759286016225814,38.11122188809439,0.0001,0.5,0.01
354,0.009646173072978855,0.012850793041288854,0.002239419890101999,0.2101066616177559,38.12343651063552,0.0001,0.5,0.01
355,0.009569207960739732,0.012706690467894077,0.0022106218710541727,0.2110551881790161,38.09752150983899,0.0001,0.5,0.01
356,0.009805673444643616,0.013007876789197325,0.0023193721589632333,0.21420490652322768,38.11870786319423,0.0001,0.5,0.01
357,0.009583065006881952,0.012630101637914776,0.0023137916601262986,0.21111184000968933,38.12246447405495,0.0001,0.5,0.01
358,0.00943616614677012,0.012465756153687835,0.002205657339654863,0.21004594296216964,38.12157045549022,0.0001,0.5,0.01
359,0.00972300256602466,0.01292618913576007,0.0022623193776234985,0.21287483274936675,38.116197051402864,0.0001,0.5,0.01
360,0.009867840725928546,0.013182528391480446,0.002338941351044923,0.21071059346199036,38.11794583728946,0.0001,0.5,0.01
361,0.009309234376996756,0.012308191368356347,0.002184272458544001,0.20630025297403334,38.11947534591758,0.0001,0.5,0.01
362,0.009517114460468292,0.01257206897251308,0.0022769749932922425,0.2092592516541481,38.149557694873906,0.0001,0.5,0.01
363,0.009623215207830072,0.012752208104357123,0.0022888215188868345,0.21027005314826966,38.12431073819964,0.0001,0.5,0.01
364,0.009509391272440553,0.01265169344842434,0.002189246034249663,0.2088921484351158,38.11563001993075,0.0001,0.5,0.01
365,0.00989018808118999,0.01322346697561443,0.0023259811813477428,0.21154640316963197,38.140137851839256,0.0001,0.5,0.01
366,0.009598071752116084,0.01268378392793238,0.0022926248074509204,0.21098674029111864,38.126095702118356,0.0001,0.5,0.01
367,0.009771924475207925,0.013069617254659533,0.0022525822976604106,0.21108247041702272,38.12681251252452,0.0001,0.5,0.01
368,0.009756909403949975,0.012947214897722006,0.002321852995082736,0.2122375550866127,38.12481475447892,0.0001,0.5,0.01
369,0.009651585072278977,0.012911285292357206,0.002224242752417922,0.20838210940361024,38.10952784591751,0.0001,0.5,0.01
370,0.009741718973964452,0.012922640424221754,0.0023740592575632034,0.20933692187070846,38.103204245690975,0.0001,0.5,0.01
371,0.009638245375826955,0.012770830560475588,0.0022811774257570504,0.21122413367033005,38.101477332030036,0.0001,0.5,0.01
372,0.00963316198438406,0.012800035532563925,0.002298669626470655,0.20838094532489776,38.109755326756314,0.0001,0.5,0.01
373,0.009606622792780399,0.012725071553140878,0.0022757398057729004,0.21062171548604966,38.11267683296623,0.0001,0.5,0.01
374,0.009551934767514467,0.012699439339339733,0.002230077488347888,0.20871763855218886,38.12180315569678,0.0001,0.5,0.01
375,0.00942651397548616,0.012388557819649577,0.0022462256345897914,0.21091222882270813,38.11898808255363,0.0001,0.5,0.01
376,0.009644704787060619,0.012792828185483813,0.0022751082840841265,0.21107365995645522,38.12821375652671,0.0001,0.5,0.01
377,0.009707947764545678,0.012945522423833608,0.002260449975728989,0.21049616307020189,38.11284317672676,0.0001,0.5,0.01
378,0.009634026596322655,0.012810135958716273,0.002271173794288188,0.20933717966079712,38.12036925676233,0.0001,0.5,0.01
379,0.009972711894661188,0.013419419452548027,0.002307417171541601,0.21092935860157014,38.136087331804156,0.0001,0.5,0.01
380,0.00952870530076325,0.012681358018890023,0.0022193919168785213,0.20783304035663605,38.115815862249136,0.0001,0.5,0.01
381,0.009624023661017419,0.012929662354290486,0.002225990551523864,0.20461972564458847,38.134304519756846,0.0001,0.5,0.01
382,0.00978302993811667,0.012984739169478416,0.002320494460873306,0.21304131895303727,38.10417243596694,0.0001,0.5,0.01
383,0.009916417002677917,0.013107935357838869,0.0024612040910869837,0.2131847271323204,38.088500357781285,0.0001,0.5,0.01
384,0.009665861101821065,0.012747859759256243,0.0023002387722954156,0.21418118685483933,38.13082679817536,0.0001,0.5,0.01
385,0.009566357582807541,0.012649914911016823,0.00226505751023069,0.2108871391415596,38.083908508929845,0.0001,0.5,0.01
386,0.01010566891171038,0.013236893275752663,0.00256225467659533,0.22060949593782425,38.08460226299089,0.0001,0.5,0.01
387,0.009709354974329471,0.01284684064798057,0.002317833132110536,0.21270182013511657,38.129628072490824,0.0001,0.5,0.01
388,0.009704052805900573,0.012982988636940718,0.0022531407698988914,0.2085988163948059,38.12067170720583,0.0001,0.5,0.01
389,0.009729672549292445,0.012900378219783307,0.002320940343197435,0.21190133482217788,38.11100566374871,0.0001,0.5,0.01
390,0.009434964368119836,0.012474635299295187,0.002213412804994732,0.20909404158592224,38.12003775463505,0.0001,0.5,0.01
391,0.010211625760421157,0.013664278648793698,0.0024074121727608146,0.21757803708314896,38.11739471020924,0.0001,0.5,0.01
392,0.009943834450095891,0.013300541378557683,0.002363726538605988,0.21117005437612535,38.1293608249786,0.0001,0.5,0.01
393,0.009884170601144432,0.013198484648019076,0.002332528105471283,0.21186642616987228,38.130052851478894,0.0001,0.5,0.01
394,0.009326883647590876,0.012409422304481268,0.0021144884102977813,0.2064928263425827,38.1200676323466,0.0001,0.5,0.01
395,0.009433596711605787,0.012663762625306845,0.0021338128950446843,0.20348090916872025,38.12643393632364,0.0001,0.5,0.01
396,0.009691724078729749,0.01296036135405302,0.0022440713387914,0.2089507856965065,38.129708822462,0.0001,0.5,0.01
397,0.009913148256018758,0.013348603583872319,0.002286988105624914,0.20953524470329285,38.13867302420009,0.0001,0.5,0.01
398,0.009521815935149789,0.012687094705179335,0.0021882211952470245,0.20841580718755723,38.11345088315052,0.0001,0.5,0.01
399,0.009621722046285868,0.012840554071590304,0.002282868686597794,0.20600107580423355,38.1326558675472,0.0001,0.5,0.01
400,0.009838573355227708,0.01319155702367425,0.002263518639374524,0.21110355913639067,38.13380260679567,0.0001,0.5,0.01
401,0.009659940293058753,0.012717209365218878,0.0023363993456587194,0.2133135962486267,38.10378538852324,0.0001,0.5,0.01
402,0.009480220153927804,0.012717744279652833,0.0021315999468788506,0.20555480629205702,38.109808661710844,0.0001,0.5,0.01
403,0.009922353634610772,0.013319288697093725,0.0023139705322682857,0.21057240962982177,38.12756614299708,0.0001,0.5,0.01
404,0.009642786690965294,0.012891684267669916,0.0022358934627845885,0.20789979249238968,38.10513984287378,0.0001,0.5,0.01
405,0.009738285997882486,0.01289409315213561,0.0023168948572129013,0.21327920168638229,38.119358492466816,0.0001,0.5,0.01
406,0.009571742443367838,0.01281182436272502,0.0022222178312949837,0.20547214329242705,38.12557555484277,0.0001,0.5,0.01
407,0.009489244157448411,0.012657319782301784,0.0021753392089158296,0.2072914707660675,38.11573699408588,0.0001,0.5,0.01
408,0.009675249708816409,0.013009681534022093,0.002225873984862119,0.20574720621109008,38.113716952609124,0.0001,0.5,0.01
409,0.009609919236972929,0.012771820817142725,0.0022555384947918356,0.2096239623427391,38.10387974371988,0.0001,0.5,0.01
410,0.009335671188309788,0.012402399918064475,0.002205822500400245,0.203156016767025,38.11758238006846,0.0001,0.5,0.01
411,0.009126941682770848,0.01218987607397139,0.0020431673782877625,0.2010420095920563,38.1145617323339,0.0001,0.5,0.01
412,0.00963738956488669,0.01283652321435511,0.002316976927686483,0.2060639551281929,38.08622778985284,0.0001,0.5,0.01
413,0.009402424041181802,0.012569810021668673,0.00214240392902866,0.20463170766830444,38.106290528851105,0.0001,0.5,0.01
414,0.010028932988643647,0.013497961871325969,0.0023741679009981454,0.20928681433200835,38.12027592568527,0.0001,0.5,0.01
415,0.009898368660360575,0.013257722072303295,0.002329011175315827,0.21050020515918733,38.12401701233547,0.0001,0.5,0.01
416,0.009173080828040837,0.012153918538242579,0.002112554544582963,0.20398443281650544,38.12665432205368,0.0001,0.5,0.01
417,0.009659659629687668,0.012871030271053314,0.0022700902563519776,0.20890993684530257,38.0856745159767,0.0001,0.5,0.01
418,0.009466087156906723,0.012647382076829672,0.002170202147681266,0.20572951436042786,38.11420736639049,0.0001,0.5,0.01
419,0.00986798751167953,0.013128573559224605,0.00235724811675027,0.2125076746940613,38.12826797814633,0.0001,0.5,0.01
420,0.00998509895056486,0.01329741409048438,0.0023724033287726345,0.2150190281867981,38.11499226665636,0.0001,0.5,0.01
421,0.00959545062854886,0.01280143765732646,0.0022264686948619784,0.20814975142478942,38.12975739898137,0.0001,0.5,0.01
422,0.00927237605676055,0.012355429558083416,0.0021469103812705725,0.20212061136960982,38.12604965164199,0.0001,0.5,0.01
423,0.009177367007359861,0.012223634794354439,0.0020727005053777247,0.20291993588209153,38.125228636660026,0.0001,0.5,0.01
424,0.00978474624454975,0.013017322113737463,0.002370763742364943,0.2090703344345093,38.12529828261315,0.0001,0.5,0.01
425,0.00996722579933703,0.013345383014529944,0.002363677169196308,0.21126956820487977,38.12674724524567,0.0001,0.5,0.01
426,0.009323900742456316,0.01248348793014884,0.002125233304686844,0.20195401072502137,38.101779450579286,0.0001,0.5,0.01
427,0.009404010670259595,0.012504743076860905,0.002196111911907792,0.20535832315683364,38.10604236835475,0.0001,0.5,0.01
428,0.009573534820228815,0.012764501487836241,0.0022200139472261073,0.20812771260738372,38.12718201525266,0.0001,0.5,0.01
429,0.00928161496296525,0.012422524243593216,0.002105272014159709,0.20177168697118758,38.115194455896294,0.0001,0.5,0.01
430,0.009482088945806027,0.01262952782213688,0.002224884913302958,0.20548825979232788,38.12738149500815,0.0001,0.5,0.01
431,0.009547606958076358,0.012651053480803967,0.0022222211980260907,0.2110969677567482,38.13167580050806,0.0001,0.5,0.01
432,0.009855057075619698,0.013226387239992619,0.002320922703947872,0.20814021855592726,38.11165812849269,0.0001,0.5,0.01
433,0.009335101088508964,0.012420761594548822,0.002176508237607777,0.20364662051200866,38.11908849789243,0.0001,0.5,0.01
434,0.00932277980260551,0.012473080772906542,0.002114652134478092,0.20289134562015534,38.126206154655144,0.0001,0.5,0.01
435,0.009510145150125026,0.012714048773050308,0.0022094206558540466,0.20484104841947556,38.10738956872588,0.0001,0.5,0.01
436,0.009390017939731479,0.012473913105204702,0.002158762712497264,0.20736800819635393,38.11828880437875,0.0001,0.5,0.01
437,0.009648839058354498,0.0127561519946903,0.002292800366412848,0.2124362936615944,38.10894400852794,0.0001,0.5,0.01
438,0.010089174089953303,0.013477845201268792,0.0024698432930745184,0.2115329909324646,38.12383931399325,0.0001,0.5,0.01
439,0.009818433988839389,0.013055980205535889,0.0023800721834413706,0.21004077255725861,38.11083118281232,0.0001,0.5,0.01
440,0.00958182092756033,0.012789313914254308,0.0022455051180440932,0.20644115179777145,38.12507119661913,0.0001,0.5,0.01
441,0.009761208202689886,0.013096020510420203,0.002302310080267489,0.20620430529117584,38.115055251692056,0.0001,0.5,0.01
442,0.009572901409119367,0.012777717262506484,0.0022021384770050645,0.20829736411571503,38.1234328733863,0.0001,0.5,0.01
443,0.00969598607160151,0.01298763869330287,0.0022859256784431635,0.2059203976392746,38.09823712093012,0.0001,0.5,0.01
444,0.009664314975962042,0.012958286181092262,0.002214233719278127,0.2078055015206337,38.10034025217519,0.0001,0.5,0.01
445,0.009612116748467087,0.012864960646256805,0.002230829740874469,0.2064221653342247,38.14065948444712,0.0001,0.5,0.01
446,0.009651321871206164,0.012923209341242909,0.0022586024133488536,0.2060416027903557,38.12475647202001,0.0001,0.5,0.01
447,0.00982372261583805,0.013179134372621774,0.0023082746821455656,0.2080018174648285,38.12435501898186,0.0001,0.5,0.01
448,0.009381765071302652,0.012503693718463183,0.002175040163565427,0.20423983335494994,38.10957354920133,0.0001,0.5,0.01
449,0.009181718649342656,0.012304104156792164,0.0020490902196615935,0.2005121514201164,38.13921071894215,0.0001,0.5,0.01
450,0.00921017749235034,0.012241250593215227,0.002167053800076246,0.20060252636671067,38.1232965048809,0.0001,0.5,0.01
451,0.009534776862710714,0.012732748938724399,0.00220297094900161,0.2066917011141777,38.11848364947251,0.0001,0.5,0.01
452,0.009901336301118136,0.013224062854424118,0.002298036310821772,0.21402868151664733,38.11048716120367,0.0001,0.5,0.01
453,0.009514655759558082,0.012570575019344688,0.0022408303432166574,0.21089531868696212,38.11953676217132,0.0001,0.5,0.01
454,0.009785440666601062,0.013192314738407731,0.0022458923794329167,0.20663371443748474,38.1184390859846,0.0001,0.5,0.01
455,0.009683047309517861,0.012983008474111556,0.002262799034360796,0.20601435482501984,38.10105992307914,0.0001,0.5,0.01
456,0.009584146263077855,0.012804191494360566,0.002234739752020687,0.2064680725336075,38.13576539851009,0.0001,0.5,0.01
457,0.009143501007929444,0.012180370334535838,0.002068019035505131,0.201930633187294,38.13513782832684,0.0001,0.5,0.01
458,0.009502390008419752,0.012799131339415909,0.002128972142236307,0.20383383214473724,38.123696932733644,0.0001,0.5,0.01
459,0.009683329276740552,0.013000149810686708,0.002222726047039032,0.20718914687633513,38.134836282936746,0.0001,0.5,0.01
460,0.009596537100151181,0.012879803888499736,0.002199368724832311,0.20569508671760559,38.087092630659285,0.0001,0.5,0.01
461,0.009637427041307092,0.012953582275658846,0.0022637003310956062,0.20287857204675674,38.123844552546814,0.0001,0.5,0.01
462,0.009822986777871847,0.013184428131207824,0.002305481341900304,0.20780320703983307,38.12786516675547,0.0001,0.5,0.01
463,0.009565495131537318,0.012837590649724007,0.0021909414662513883,0.2051229092478752,38.122592420788784,0.0001,0.5,0.01
464,0.009457749864086509,0.012608997197821737,0.002169456935953349,0.2068522936105728,38.112543656423924,0.0001,0.5,0.01
465,0.009775948794558644,0.013098514396697283,0.0022954893833957613,0.2078946915268898,38.12874230532806,0.0001,0.5,0.01
466,0.009490789407864212,0.012794355750083924,0.0021248691529035567,0.2031177094578743,38.13132014725773,0.0001,0.5,0.01
