epoch,total_loss,task_loss,distill_loss,intermediate_loss,val_psnr,lr,alpha,beta
111,0.299590522646904,0.01321443353779614,0.00293738346779719,0.2915146154165268,38.06175660460143,0.0001,0.5,1.0
112,0.29355899304151534,0.012215566877275706,0.002640915166120976,0.2861307516694069,38.04702314322334,0.0001,0.5,1.0
113,0.30127331137657165,0.013640128541737795,0.0029298585862852634,0.29298831671476366,38.055943852999064,0.0001,0.5,1.0
114,0.28992741227149965,0.012765257358551026,0.002561181075870991,0.28226419478654863,38.05677169588655,0.0001,0.5,1.0
115,0.2907509937882423,0.01281325688585639,0.002744717774912715,0.28297200560569763,38.070588490295,0.0001,0.5,1.0
116,0.28670701146125793,0.012495653266087174,0.0026460103946737944,0.2791361778974533,38.0246735530544,0.0001,0.5,1.0
117,0.29253767281770704,0.013544256165623665,0.0029869815974961967,0.2842720541357994,38.02695894014474,0.0001,0.5,1.0
118,0.2945044901967049,0.013181986222043633,0.0028506493987515568,0.28648817241191865,38.05064689070676,0.0001,0.5,1.0
119,0.28818154603242874,0.012865457329899072,0.00266861759359017,0.2804145082831383,38.04709241322142,0.0001,0.5,1.0
120,0.29339170634746553,0.013131429459899664,0.0027965461416170003,0.2854277193546295,38.0498245524377,0.0001,0.5,1.0
121,0.2858618587255478,0.012493783989921212,0.0026176792150363324,0.2783061271905899,38.050513711163816,0.0001,0.5,1.0
122,0.2891237482428551,0.013080143947154283,0.0027514756098389625,0.28120793879032135,38.057137494868975,0.0001,0.5,1.0
123,0.28937808990478514,0.013098094630986452,0.0027462933445349335,0.2814558956027031,38.05583942713408,0.0001,0.5,1.0
124,0.28815897077322006,0.012790657207369804,0.002703544746618718,0.28041187167167664,38.052510693003434,0.0001,0.5,1.0
125,0.2876801687479019,0.012496656384319066,0.002598586920648813,0.28013254940509796,38.02766464508883,0.0001,0.5,1.0
126,0.29470745235681534,0.01289134519174695,0.002762489907909185,0.28688053518533707,38.06934344278192,0.0001,0.5,1.0
127,0.2939813208580017,0.01334392376244068,0.0028770455555059016,0.2858708357810974,38.059245580278166,0.0001,0.5,1.0
128,0.28469219893217085,0.012501963023096323,0.002611869985703379,0.2771352803707123,38.05695639581071,0.0001,0.5,1.0
129,0.2824425673484802,0.012514290679246188,0.002630889000138268,0.2748699772357941,38.05567059999404,0.0001,0.5,1.0
130,0.2947758558392525,0.013430659417062998,0.0029360649129375814,0.28659249424934385,38.049521274903654,0.0001,0.5,1.0
131,0.29408610343933106,0.013469466855749488,0.0028396372334100308,0.28593155086040495,38.060623931647626,0.0001,0.5,1.0
132,0.2901813048124313,0.01326014906167984,0.002797115088906139,0.28215267449617387,38.06845948265754,0.0001,0.5,1.0
133,0.28669469952583315,0.012625362230464817,0.0026727531966753305,0.2790456423163414,38.06885190014088,0.0001,0.5,1.0
134,0.28929860293865206,0.012938121855258942,0.002785287250299007,0.28143690079450606,38.07625105600026,0.0001,0.5,1.0
